
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Mathematical modeling of vibration processes in reinforced concrete structures for setting up crack initiation monitoring","Bykov, A.A.| Matveenko, B.P.| Serovaev, G.S.| Shardakov, I.N.| Shestakov, A.P.","5","55907459800| 56638508800| 56638645300| 6603106093| 7101891042","2015","Mechanics of Solids","1.31","31","16","1.39","20","21","Bykov, A.A., Matveenko, B.P., Serovaev, G.S. and 2 more (...) (2015).Mathematical modeling of vibration processes in reinforced concrete structures for setting up crack initiation monitoring. Mechanics of Solids,50(2) 160-170","https://www.scopus.com/record/display.url?eid=2-s2.0-84929082732&origin=resultslist","10.3103/S0025654415020053","Article","2-s2.0-84929082732","Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60023325| 60026928","Perm National Research Polytechnic University| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science","Russian Federation","2211| 3100","Mechanics of Materials| General Physics and Astronomy","Structural Health Monitoring,Damage Detection,Modal Analysis","514","Damage Identification,Mode Shape,Model Updating","692","70.348","97.893"
"Structure organization and magnetic properties of microscale ferrogels: The effect of particle magnetic anisotropy","Ryzhkov, A.V.| Melenev, P.V.| Balasoiu, M.| Raikher, Y.L.","4","56533491600| 12762047100| 6701552200| 7006593214","2016","Journal of Chemical Physics","0.53","16","16","1.4","16","21","Ryzhkov, A.V., Melenev, P.V., Balasoiu, M. and 1 more (...) (2016).Structure organization and magnetic properties of microscale ferrogels: The effect of particle magnetic anisotropy. Journal of Chemical Physics,145(7) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85016460728&origin=resultslist","10.1063/1.4961299","Article","2-s2.0-85016460728","Horia Hulubei National Institute of Physics and Nuclear Engineering| Ural Federal University| Joint Institute for Nuclear Research| Russian Academy of Sciences| Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60023325| 60021331| 60026928| 60103702| 60004764| 60007512","Perm National Research Polytechnic University| Russian Academy of Sciences| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Ural Federal University| Joint Institute for Nuclear Research, Dubna| Horia Hulubei National Institute of Physics and Nuclear Engineering","Russian Federation| Romania","1606| 3100","Physical and Theoretical Chemistry| General Physics and Astronomy","Vibration Control,Magnetorheological Fluids,Automobile Suspensions","652","Elastomers,Isolators,Sandwich Beam","9345","68.34","97.995"
"Cad/cae modelling of mechanical behavior of composite outlet guide vane for aircraft jet engine","Grinev, M.A.| Anoshkin, A.N.| Pisarev, P.V.| Zuiko, V.Y.| Shipunov, G.S.","5","56559740100| 6602891114| 57008128900| 56414963900| 56565446900","2015","PNRPU Mechanics Bulletin","2.63","62","15","1.4","21","21","Grinev, M.A., Anoshkin, A.N., Pisarev, P.V. and 2 more (...) (2015).Cad/cae modelling of mechanical behavior of composite outlet guide vane for aircraft jet engine. PNRPU Mechanics Bulletin,2015(3) 38-51","https://www.scopus.com/record/display.url?eid=2-s2.0-84950239196&origin=resultslist","10.15593/perm.mech/2015.3.04","Article","2-s2.0-84950239196","Perm National Research Polytechnic University","60157948| 60023325","JSC UEC-Aviadvigatel| Perm National Research Polytechnic University","Russian Federation","2206| 2211| 2501","Computational Mechanics| Mechanics of Materials| Materials Science (miscellaneous)","Superalloys,Creep,Nickel","817","Prepregs,Wing Panels,Epoxides","37692","54.217","67.898"
"Construction of an anechoic chamber for aeroacoustic experiments and examination of its acoustic parameters","Kopiev, V.F.| Palchikovskiy, V.V.| Belyaev, I.V.| Bersenev, Y.V.| Makashov, S.Y.| Khramtsov, I.V.| Korin, I.A.| Sorokin, E.V.| Kustov, O.Y.","9","55885720000| 56418519800| 24823984000| 57188723673| 6507329952| 57191837820| 57191851951| 57191836634| 57189518816","2017","Acoustical Physics","2.28","45","15","2.09","14","12","Kopiev, V.F., Palchikovskiy, V.V., Belyaev, I.V. and 6 more (...) (2017).Construction of an anechoic chamber for aeroacoustic experiments and examination of its acoustic parameters. Acoustical Physics,63(1) 113-124","https://www.scopus.com/record/display.url?eid=2-s2.0-85013025509&origin=resultslist","10.1134/S1063771017010043","Article","2-s2.0-85013025509","Central Aerohydrodynamic Institute| Perm National Research Polytechnic University","60023325| 60012482","Perm National Research Polytechnic University| Central Aerohydrodynamic Institute (TsAGI)","Russian Federation","3102","Acoustics and Ultrasonics","Reynolds Number,Boundary Layers,Large Eddy Simulation","34","Jet Aircraft Noise,Turbulent Jets,Aeroacoustics","966","91.165","94.121"
"Full Echo Q-routing with adaptive learning rates: A reinforcement learning approach to network routing","Shilova, Y.| Kavalerov, M.| Bezukladnikov, I.","3","57189242959| 55651789000| 57170827600","2016","Proceedings of the 2016 IEEE North West Russia Section Young Researchers in Electrical and Electronic Engineering Conference, EIConRusNW 2016","1.65","17","15","3.37","18","6","Shilova, Y., Kavalerov, M., Bezukladnikov, I. (2016).Full Echo Q-routing with adaptive learning rates: A reinforcement learning approach to network routing. Proceedings of the 2016 IEEE North West Russia Section Young Researchers in Electrical and Electronic Engineering Conference, EIConRusNW 2016,341-344","https://www.scopus.com/record/display.url?eid=2-s2.0-84966656213&origin=resultslist","10.1109/EIConRusNW.2016.7448188","Conference Paper","2-s2.0-84966656213","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2208","Electrical and Electronic Engineering","Wireless Sensor Networks,Sensor Nodes,Routing Protocols","27","Mobile Ad Hoc Networks,Routing Protocols,Ant Colony Optimization","15614","97.992","85.009"
"Position-servo drives with finite control","Kazantsev, V.P.| Dadenkov, D.A.","2","56708241800| 55653119400","2015","Russian Electrical Engineering","1.51","22","15","1.16","21","26","Kazantsev, V.P., Dadenkov, D.A. (2015).Position-servo drives with finite control. Russian Electrical Engineering,86(6) 344-349","https://www.scopus.com/record/display.url?eid=2-s2.0-84938918882&origin=resultslist","10.3103/S106837121506005X","Article","2-s2.0-84938918882","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2208","Electrical and Electronic Engineering","Permanent Magnets,Induction Motors,Synchronous Motors","118","Electric Drives,Induction Motors,Reluctance","45863","86.948","89.284"
"Post industrialization prospects in the dynamics of socioeconomic transformations: Cluster approach","Ushakov, D.| Elokhova, I.| Kozonogova, E.","3","55077823300| 57194903351| 57202091907","2017","International Journal of Ecological Economics and Statistics","2.52","54","15","2.25","14","11","Ushakov, D., Elokhova, I., Kozonogova, E. (2017).Post industrialization prospects in the dynamics of socioeconomic transformations: Cluster approach. International Journal of Ecological Economics and Statistics,38(2) 23-32","https://www.scopus.com/record/display.url?eid=2-s2.0-85025444892&origin=resultslist","-","Article","2-s2.0-85025444892","Suan Sunandha Rajabhat University| Perm National Research Polytechnic University","60103781| 60023325","Suan Sunandha Rajabhat University| Perm National Research Polytechnic University","Thailand| Russian Federation","1803| 1804| 2002","Management Science and Operations Research| Statistics, Probability and Uncertainty| Economics and Econometrics","Land Use,Models,Rural Areas","558","Circular Migration,Impact Studies,Libya","85213","64.659","38.177"
"An Experimental Study and Theoretical Simulation of Jet-Wing Interaction Noise","Bychkov, O.P.| Faranosov, G.A.","2","56462777500| 24338095500","2018","Acoustical Physics","1.87","32","15","2.98","9","8","Bychkov, O.P., Faranosov, G.A. (2018).An Experimental Study and Theoretical Simulation of Jet-Wing Interaction Noise. Acoustical Physics,64(4) 437-452","https://www.scopus.com/record/display.url?eid=2-s2.0-85050381000&origin=resultslist","10.1134/S1063771018030041","Article","2-s2.0-85050381000","Central Aerohydrodynamic Institute| Moscow Institute of Physics and Technology| Perm National Research Polytechnic University","60012482| 60023325| 60000308","Central Aerohydrodynamic Institute (TsAGI)| Perm National Research Polytechnic University| Moscow Institute of Physics and Technology","Russian Federation","3102","Acoustics and Ultrasonics","Reynolds Number,Boundary Layers,Large Eddy Simulation","34","Propellers,Aeroacoustics,Rotors","26814","91.165","79.469"
"Analysis of Methods for Estimation of Machine Workpiece Roundness","Zakharov, O.V.| Bobrovskij, I.N.| Kochetkov, A.V.","3","24469524600| 56958479100| 56252046200","2016","Procedia Engineering","3.15","45","15","4.24","18","4","Zakharov, O.V., Bobrovskij, I.N., Kochetkov, A.V. (2016).Analysis of Methods for Estimation of Machine Workpiece Roundness. Procedia Engineering,150963-968","https://www.scopus.com/record/display.url?eid=2-s2.0-84984830354&origin=resultslist","10.1016/j.proeng.2016.07.071","Conference Paper","2-s2.0-84984830354","Saratov State Technical University| Togliatti State University| Perm National Research Polytechnic University","60013984| 60023325| 60096874","Yuri Gagarin State Technical University of Saratov| Perm National Research Polytechnic University| Togliatti State University","Russian Federation","2200","General Engineering","Inverse Problems,Boundary Value Problems,Heat Conduction","930","Coordinate Measuring Machines,Abel Integral Equation,Orthogonal Transformation","81574","27.242","32.612"
"Numerical model of the plasma formation at electron beam welding","Trushnikov, D.N.| Mladenov, G.M.","2","6504502579| 55539378700","2015","Journal of Applied Physics","2.87","65","14","0.64","23","41","Trushnikov, D.N., Mladenov, G.M. (2015).Numerical model of the plasma formation at electron beam welding. Journal of Applied Physics,117(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-84923577435&origin=resultslist","10.1063/1.4905193","Article","2-s2.0-84923577435","Bulgarian Academy of Sciences| Perm National Research Polytechnic University","60023325| 60023325| 60024147| 60008830| 105829783","Perm National Research Polytechnic University| Perm National Research Polytechnic University| Bulgarian Academy of Sciences| Institute of Electronics Bulgarian Academy of Sciences| Technological Centre of Electron Beam and Plasma Technologies and Techniques","Russian Federation| Bulgaria","3100","General Physics and Astronomy","Welding,Friction Stir Welding,Welds","270","Electron Beam Welding,Ingots,Smelting","39116","87.55","67.933"
"Research of the damage and failure processes of composite materials based on acoustic emission monitoring and method of digital image correlation","Wildemann, V.E.| Spaskova, E.V.| Shilova, A.I.","3","6602639921| 57041375700| 56158409900","2016","Solid State Phenomena","7.34","78","14","6.1","19","2","Wildemann, V.E., Spaskova, E.V., Shilova, A.I. (2016).Research of the damage and failure processes of composite materials based on acoustic emission monitoring and method of digital image correlation. Solid State Phenomena,243163-170","https://www.scopus.com/record/display.url?eid=2-s2.0-84953384886&origin=resultslist","10.4028/www.scientific.net/SSP.243.163","Conference Paper","2-s2.0-84953384886","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2500| 3104| 3107","General Materials Science| Condensed Matter Physics| Atomic and Molecular Physics, and Optics","Composite Materials,Laminates,Fiber Reinforced Plastics","183","Acoustic Emissions,Debonding,Composite Laminates","13063","88.086","93.652"
"Tax instruments in public regulation of population employment: The factors of today’s efficiency","Ushakov, D.| Elokhova, I.| Kharchenko, I.","3","55077823300| 57194903351| 57194901541","2017","International Journal of Ecological Economics and Statistics","1.82","39","14","2.1","15","12","Ushakov, D., Elokhova, I., Kharchenko, I. (2017).Tax instruments in public regulation of population employment: The factors of today’s efficiency. International Journal of Ecological Economics and Statistics,38(2) 161-168","https://www.scopus.com/record/display.url?eid=2-s2.0-85024120334&origin=resultslist","-","Article","2-s2.0-85024120334","Russian Presidential Academy of National Economy and Public Administration| Suan Sunandha Rajabhat University| Perm National Research Polytechnic University","60103781| 60023325| 60107804","Suan Sunandha Rajabhat University| Perm National Research Polytechnic University| The Russian Presidential Academy of National Economy and Public Administration","Thailand| Russian Federation","1803| 1804| 2002","Management Science and Operations Research| Statistics, Probability and Uncertainty| Economics and Econometrics","Monetary Policy,Economic Growth,Exports","21","Unionization,Bargaining,Trade Unions","20565","93.507","44.527"
"Development of Concentration-Dependent Diffusion Instability in Reactive Miscible Fluids Under Influence of Constant or Variable Inertia","Bratsun, D.A.| Stepkina, O.S.| Kostarev, K.G.| Mizev, A.I.| Mosheva, E.A.","5","6602644106| 57190753857| 6701669272| 15136741300| 56245680900","2016","Microgravity Science and Technology","1.25","22","14","1.6","19","18","Bratsun, D.A., Stepkina, O.S., Kostarev, K.G. and 2 more (...) (2016).Development of Concentration-Dependent Diffusion Instability in Reactive Miscible Fluids Under Influence of Constant or Variable Inertia. Microgravity Science and Technology,28(6) 575-585","https://www.scopus.com/record/display.url?eid=2-s2.0-84983001981&origin=resultslist","10.1007/s12217-016-9513-x","Article","2-s2.0-84983001981","Perm State Humanitarian Pedagogical University| Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60023325| 60107906| 60026928","Perm National Research Polytechnic University| Perm State Humanitarian Pedagogical University| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science","Russian Federation","2200| 2604| 2611| 3100","General Engineering| Applied Mathematics| Modeling and Simulation| General Physics and Astronomy","Diffusion,Waves,Spirals","1216","Hele-Shaw,Arsenous Acid,Front Propagation","35570","20.683","52.299"
