
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Cryogenian evolution of stigmasteroid biosynthesis","Hoshino, Y.| Poshibaeva, A.| Meredith, W.| Snape, C.| Poshibaev, V.| Versteegh, G.J.M.| Kuznetsov, N.| Leider, A.| Van Maldegem, L.| Neumann, M.| Naeher, S.| Moczydłowska, M.| Brocks, J.J.| Jarrett, A.J.M.| Tang, Q.| Xiao, S.| McKirdy, D.| Das, S.K.| Alvaro, J.J.| Sansjofre, P.| Hallmann, C.","21","56511175400| 56943463600| 35520187200| 7006070058| 55841196100| 35410582000| 20734582700| 26434800600| 57200574831| 57200577248| 57200581366| 6603859772| 6602144809| 55797401000| 56673428300| 7402022668| 6603686059| 55477008000| 7003309021| 53064574500| 18436311400","2017","Science Advances","2.18","52","32","1.84","5","15","Hoshino, Y., Poshibaeva, A., Meredith, W. and 18 more (...) (2017).Cryogenian evolution of stigmasteroid biosynthesis. Science Advances,3(9) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85041697603&origin=resultslist","10.1126/sciadv.1700887","Article","2-s2.0-85041697603","CSIC| I.M. Gubkin Russian State University of Oil and Gas| Uppsala University| Virginia Polytechnic Institute and State University| Institut universitaire européen de la mer| Complutense University| University of Nottingham| Université de Bretagne Sud| Russian Academy of Sciences| CSIC-UCM - Geosciences Institute| Presidency College India| Université de Bretagne Occidentale| University of Bremen| Georgia Institute of Technology| Max Planck Institute for Biogeochemistry| CNRS| University of Adelaide| GNS Science| Australian National University| Universidad Autónoma de Madrid| Alfred Wegener Institute - Helmholtz Centre for Polar and Marine Research","60020318| 60010055| 60015138| 60008293| 60023131| 60021331| 60003858| 60008950| 60027090| 60009512| 60023609| 60006754| 60104357| 60104357| 60026796| 60019762| 60105671| 60105671| 60105671| 60105671| 60019647| 60019354","Max Planck Institute for Biogeochemistry| National University of Oil and Gas «Gubkin University»| University of Nottingham| University of Bremen| Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung| Russian Academy of Sciences| Uppsala Universitet| The Australian National University| Virginia Polytechnic Institute and State University| The University of Adelaide| Presidency University, Kolkata| Consejo Superior de Investigaciones Científicas| CSIC-UCM - Instituto de Geociencias (IGEO)| CSIC-UCM - Instituto de Geociencias (IGEO)| Universidad Autónoma de Madrid| Université de Brest (UBO)| Laboratoire Géosciences Océan (LGO)| Laboratoire Géosciences Océan (LGO)| Laboratoire Géosciences Océan (LGO)| Laboratoire Géosciences Océan (LGO)| Georgia Institute of Technology| GNS Science","India| United Kingdom| Spain| United States| Germany| Australia| France| Russian Federation| New Zealand| Sweden","1000","Multidisciplinary","Zircon,Uranium-Lead Dating,Geochronology","2","Ediacaran,Glaciation,Diamictite","6712","96.519","94.208"
"Nanoparticles Formed onto/into Halloysite Clay Tubules: Architectural Synthesis and Applications","Vinokurov, V.A.| Stavitskaya, A.V.| Glotov, A.P.| Novikov, A.A.| Zolotukhina, A.V.| Kotelev, M.S.| Gushchin, P.A.| Ivanov, E.V.| Darrat, Y.| Lvov, Y.M.","10","7101929921| 57190568044| 55804345400| 57195301592| 35294349500| 55144076800| 35198200600| 57200539810| 57194188614| 7006686873","2018","Chemical Record","6.09","135","32","3.76","3","5","Vinokurov, V.A., Stavitskaya, A.V., Glotov, A.P. and 7 more (...) (2018).Nanoparticles Formed onto/into Halloysite Clay Tubules: Architectural Synthesis and Applications. Chemical Record,18(7) 858-867","https://www.scopus.com/record/display.url?eid=2-s2.0-85040087795&origin=resultslist","10.1002/tcr.201700089","Article","2-s2.0-85040087795","Louisiana Tech University| Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60007457| 60000092| 60016251","National University of Oil and Gas «Gubkin University»| Lomonosov Moscow State University| Institute for Micromanufacturing| Louisiana Tech University","United States| Russian Federation","1303| 1500| 1600| 2505","Biochemistry| General Chemical Engineering| General Chemistry| Materials Chemistry","Kaolinite,Clay Minerals,Nanotubes","815","Clays,Nanotubes,Nanoclays","12631","64.993","99.36"
"An experimental study on the numbering-up of microchannels for liquid mixing","Su, Y.| Chen, G.| Kenig, E.Y.","3","35180367000| 7406536452| 7006669230","2015","Lab on a Chip","3.73","116","32","1.95","9","14","Su, Y., Chen, G., Kenig, E.Y. (2015).An experimental study on the numbering-up of microchannels for liquid mixing. Lab on a Chip,15(1) 179-187","https://www.scopus.com/record/display.url?eid=2-s2.0-84915818918&origin=resultslist","10.1039/c4lc00987h","Article","2-s2.0-84915818918","Paderborn University| CAS - Dalian Institute of Chemical Physics| Chinese Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60020238| 60019499| 60015742| 60010055","Universität Paderborn| Chinese Academy of Sciences| Dalian Institute of Chemical Physics Chinese Academy of Sciences| National University of Oil and Gas «Gubkin University»","China| Germany| Russian Federation","1303| 1502| 1600| 2204","Biochemistry| Bioengineering| General Chemistry| Biomedical Engineering","Microfluidics,Fluidic Devices,Microchannels","197","Mixers,Microchannels,Chaotic Advection","4564","93.842","96.837"
"Partial oxidation of methane to produce syngas over a neodymium-calcium cobaltate-based catalyst","Dedov, A.G.| Loktev, A.S.| Komissarenko, D.A.| Mazo, G.N.| Shlyakhtin, O.A.| Parkhomenko, K.V.| Kiennemann, A.A.| Roger, A.-C.| Ishmurzin, A.V.| Moiseev, I.I.","10","7005177188| 7003346600| 54881963900| 6603942525| 7003295558| 6507240624| 7004564499| 7004844249| 56422145500| 7101827937","2015","Applied Catalysis A: General","2.69","113","31","1.41","9","21","Dedov, A.G., Loktev, A.S., Komissarenko, D.A. and 7 more (...) (2015).Partial oxidation of methane to produce syngas over a neodymium-calcium cobaltate-based catalyst. Applied Catalysis A: General,489140-146","https://www.scopus.com/record/display.url?eid=2-s2.0-84911446818&origin=resultslist","10.1016/j.apcata.2014.10.027","Article","2-s2.0-84911446818","Université de Strasbourg| Lomonosov Moscow State University| Gazprom| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60007457| 60058559| 60103368| 60032928| 60022227","National University of Oil and Gas «Gubkin University»| Lomonosov Moscow State University| Institut de Chimie et Procédés pour l'Energie, l'Environnement et la Santé (ICPEES)| Université de Strasbourg| ECPM Ecole Européenne de Chimie, Polymères et Matériaux de Strasbourg| Gazprom","France| Russian Federation","1503| 1508","Catalysis| Process Chemistry and Technology","Catalysts,Zeolites,Hydrogenation","7","Partial Oxidation of Methane,Synthesis Gas,Reforming Reactions","5946","99.531","92.821"
"Physicochemical properties of shale strata in the Maikop series of Ciscaucasia","Kerimov, V.Y.| Lapidus, A.L.| Yandarbiev, N.S.| Movsumzade, E.M.| Mustaev, R.N.","5","56308832900| 7102987800| 23480670700| 6603494142| 56400854700","2017","Solid Fuel Chemistry","1.48","40","31","2.5","5","10","Kerimov, V.Y., Lapidus, A.L., Yandarbiev, N.S. and 2 more (...) (2017).Physicochemical properties of shale strata in the Maikop series of Ciscaucasia. Solid Fuel Chemistry,51(2) 122-130","https://www.scopus.com/record/display.url?eid=2-s2.0-85018329901&origin=resultslist","10.3103/S0361521917020057","Article","2-s2.0-85018329901","Ufa State Petroleum Technological University| Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60007457| 60001457","National University of Oil and Gas «Gubkin University»| Lomonosov Moscow State University| Ufa State Petroleum Technological University","Russian Federation","1500| 1600| 2103","General Chemical Engineering| General Chemistry| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Caucasus Maykopian kerogenous shale sequences: Generative potential","Lapidus, A.L.| Kerimov, V.Y.| Mustaev, R.N.| Movsumzade, E.M.| Zakharchenko, M.V.","5","7102987800| 56308832900| 56400854700| 6603494142| 57111954600","2018","Oil Shale","1.14","24","31","3.91","3","5","Lapidus, A.L., Kerimov, V.Y., Mustaev, R.N. and 2 more (...) (2018).Caucasus Maykopian kerogenous shale sequences: Generative potential. Oil Shale,35(2) 113-127","https://www.scopus.com/record/display.url?eid=2-s2.0-85047493746&origin=resultslist","10.3176/oil.2018.2.02","Article","2-s2.0-85047493746","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1909| 2102| 2103","Geotechnical Engineering and Engineering Geology| Energy Engineering and Power Technology| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Fluid Dynamics of Oil and Gas Reservoirs","Rachinsky, M.Z.| Kerimov, V.Y.","2","22136309700| 56308832900","2015","Fluid Dynamics of Oil and Gas Reservoirs","0.28","20","31","4.53","9","4","Rachinsky, M.Z., Kerimov, V.Y. (2015).Fluid Dynamics of Oil and Gas Reservoirs. Fluid Dynamics of Oil and Gas Reservoirs,1-617","https://www.scopus.com/record/display.url?eid=2-s2.0-84960090253&origin=resultslist","10.1002/9781118999004","Book","2-s2.0-84960090253","I.M. Gubkin Russian State University of Oil and Gas","105294205| 60109924| 60010055","Environmental Solutions International, LLC| Russian Academy of Natural Sciences| National University of Oil and Gas «Gubkin University»","United States| Russian Federation","2100","General Energy","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"The nexus of oil consumption, CO2 emissions and economic growth in China, Japan and South Korea","Saboori, B.| Rasoulinezhad, E.| Sung, J.","3","55357116800| 57190347562| 57192998557","2017","Environmental Science and Pollution Research","1.19","40","30","1.99","5","13","Saboori, B., Rasoulinezhad, E., Sung, J. (2017).The nexus of oil consumption, CO2 emissions and economic growth in China, Japan and South Korea. Environmental Science and Pollution Research,24(8) 7436-7455","https://www.scopus.com/record/display.url?eid=2-s2.0-85009887807&origin=resultslist","10.1007/s11356-017-8428-4","Article","2-s2.0-85009887807","Islamic Azad University| St. Petersburg State University| I.M. Gubkin Russian State University of Oil and Gas","60007196| 60031888| 60010055","Islamic Azad University, South Tehran Branch| Saint Petersburg State University| National University of Oil and Gas «Gubkin University»","Russian Federation| Iran","2304| 2307| 2310","Environmental Chemistry| Health, Toxicology and Mutagenesis| Pollution","Electricity,Energy,Economics","81","Consumption Growth,Renewable Energy Consumption,Energy Economics","6585","99.264","99.548"
"Generation and conditions formation of hydrocarbon deposits in kyulong basin by simulation results hydrocarbon systems","Mustaev, R.N.| Hai, W.N.| Kerimov, V.Y.| Leonova, E.A.","4","56400854700| 57111786500| 56308832900| 15048194700","2015","Geomodel 2015 - 17th Scientific-Practical Conference on Oil and Gas Geological Exploration and Development","1.32","17","30","9.88","10","1","Mustaev, R.N., Hai, W.N., Kerimov, V.Y. and 1 more (...) (2015).Generation and conditions formation of hydrocarbon deposits in kyulong basin by simulation results hydrocarbon systems. Geomodel 2015 - 17th Scientific-Practical Conference on Oil and Gas Geological Exploration and Development,212-216","https://www.scopus.com/record/display.url?eid=2-s2.0-84957890457&origin=resultslist","-","Conference Paper","2-s2.0-84957890457","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Geofluid dynamic concept of hydrocarbon accumulation in natural reservoirs","Kerimov, V.Y.| Rachinsky, M.Z.","2","56308832900| 22136309700","2016","Doklady Earth Sciences","1.6","30","30","3.5","7","6","Kerimov, V.Y., Rachinsky, M.Z. (2016).Geofluid dynamic concept of hydrocarbon accumulation in natural reservoirs. Doklady Earth Sciences,471(1) 1123-1125","https://www.scopus.com/record/display.url?eid=2-s2.0-84999751903&origin=resultslist","10.1134/S1028334X16110155","Article","2-s2.0-84999751903","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1900| 1901","General Earth and Planetary Sciences| Earth and Planetary Sciences (miscellaneous)","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Evolution of petroleum systems in the territory of Baikit anticlise and Kureiskaya syneclise (Eastern Siberia)","Kerimov, V.Y.| Bondarev, A.V.| Osipov, A.V.| Serov, S.G.","4","56308832900| 56308173600| 8574084700| 57038534300","2015","Neftyanoe khozyaystvo - Oil Industry","1.22","37","29","1.53","10","19","Kerimov, V.Y., Bondarev, A.V., Osipov, A.V. and 1 more (...) (2015).Evolution of petroleum systems in the territory of Baikit anticlise and Kureiskaya syneclise (Eastern Siberia). Neftyanoe khozyaystvo - Oil Industry,(5) 39-42","https://www.scopus.com/record/display.url?eid=2-s2.0-84930350094&origin=resultslist","-","Article","2-s2.0-84930350094","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Thermobaric conditions of hydrocarbons accumulations formation in the low-permeability oil reservoirs of khadum suite of the Pre-Caucasus","Kerimov, V.Yu.| Shilov, G.Ya.| Mustayev, R.N.| Dmitrievskiy, S.S.","4","56308832900| 57111774200| 56400854700| 57189071329","2016","Neftyanoe Khozyaystvo - Oil Industry","1.11","27","28","2.57","8","9","Kerimov, V.Yu., Shilov, G.Ya., Mustayev, R.N. and 1 more (...) (2016).Thermobaric conditions of hydrocarbons accumulations formation in the low-permeability oil reservoirs of khadum suite of the Pre-Caucasus. Neftyanoe Khozyaystvo - Oil Industry,(2) 8-11","https://www.scopus.com/record/display.url?eid=2-s2.0-84965029465&origin=resultslist","-","Article","2-s2.0-84965029465","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Heterogeneous catalytic conversion of glycerol to oxygenated fuel additives","Samoilov, V.O.| Ramazanov, D.N.| Nekhaev, A.I.| Maximov, A.L.| Bagdasarov, L.N.","5","56572323200| 15050853500| 7004198235| 7101759864| 7801510783","2016","Fuel","4.63","115","28","2.06","8","13","Samoilov, V.O., Ramazanov, D.N., Nekhaev, A.I. and 2 more (...) (2016).Heterogeneous catalytic conversion of glycerol to oxygenated fuel additives. Fuel,172310-319","https://www.scopus.com/record/display.url?eid=2-s2.0-84955448774&origin=resultslist","10.1016/j.fuel.2016.01.024","Article","2-s2.0-84955448774","Russian Academy of Sciences| I.M. Gubkin Russian State University of Oil and Gas","60095467| 60021331| 60010055","A.V.Topchiev Institute of Petrochemical Synthesis, RAS| Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1605| 2102| 2103","General Chemical Engineering| Organic Chemistry| Energy Engineering and Power Technology| Fuel Technology","Catalysts,Zeolites,Hydrogenation","7","Hydrogenolysis,Glycerols,Acroleins","6261","99.531","99.026"
