
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Antiradical activity in the series of novel 4-(2,2-dimethylpropanoyl)-3-hydroxy-1,5-diaryl-1,5-dihydro-2H-pyrrol-2-ones: Experimental study and quantum chemical prediction","Zykova, S.S.| Shurov, S.N.| Talismanov, V.S.| Karmanova, O.G.| Shavrina, T.V.| Ponosov, S.V.| Savinkov, S.A.| Zykov, N.A.","8","55974312300| 6701506587| 22952306800| 57194436502| 56197092100| 55968050500| 57201878880| 57201876272","2018","Journal of Pharmaceutical Sciences and Research","4.39","91","19","3.62","7","6","Zykova, S.S., Shurov, S.N., Talismanov, V.S. and 5 more (...) (2018).Antiradical activity in the series of novel 4-(2,2-dimethylpropanoyl)-3-hydroxy-1,5-diaryl-1,5-dihydro-2H-pyrrol-2-ones: Experimental study and quantum chemical prediction. Journal of Pharmaceutical Sciences and Research,10(4) 947-949","https://www.scopus.com/record/display.url?eid=2-s2.0-85046364199&origin=resultslist","-","Article","2-s2.0-85046364199","Perm State National Research University| Moscow Institute of Physics and Technology| Plekhanov Russian University of Economics","114447623| 60023914| 60000308| 60105929| 60030998","Perm Penal Service Institute| Perm State University| Moscow Institute of Physics and Technology| Samara State Agricultural Academy| Plekhanov Russian University of Economics","Russian Federation","3003","Pharmaceutical Science","Tea,Polyphenols,Anthocyanins","294","Methyl Linoleate,Phenoxy Radical,Scavenging","9666","93.708","95.219"
"Measurement of Soret coefficients in a ternary mixture of toluene-methanol-cyclohexane in convection-free environment","Mialdun, A.| Ryzhkov, I.| Khlybov, O.| Lyubimova, T.| Shevtsova, V.","5","57188535487| 55916410100| 6506627996| 7003528531| 7007033659","2018","Journal of Chemical Physics","2.78","48","19","2.55","7","10","Mialdun, A., Ryzhkov, I., Khlybov, O. and 2 more (...) (2018).Measurement of Soret coefficients in a ternary mixture of toluene-methanol-cyclohexane in convection-free environment. Journal of Chemical Physics,148(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85041635791&origin=resultslist","10.1063/1.5017716","Article","2-s2.0-85041635791","Siberian Federal University| RAS - Institute of Computational Modeling, KSC, Siberian Branch| RAS - Siberian Branch| Université libre de Bruxelles| Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60000145| 60017604| 60008166| 60075346| 60026928| 60023914","Université libre de Bruxelles (ULB)| Siberian Branch, Russian Academy of Sciences| Institute of Computational Modeling of Siberian Branch of the Russian Academy of Sciences| Siberian Federal University| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Belgium| Russian Federation","1606| 3100","Physical and Theoretical Chemistry| General Physics and Astronomy","Heat Transfer,Nusselt Number,Natural Convection","142","Soret Coefficient,Thermophoresis,Thermal Diffusion","11476","96.319","92.477"
"Degenerate q-Euler polynomials","Kim, T.| Kim, D.S.| Dolgy, D.V.","3","7407121103| 26643172900| 46461119600","2015","Advances in Difference Equations","4.42","32","19","4.58","17","4","Kim, T., Kim, D.S., Dolgy, D.V. (2015).Degenerate q-Euler polynomials. Advances in Difference Equations,2015(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-84938822896&origin=resultslist","10.1186/s13662-015-0563-y","Article","2-s2.0-84938822896","Far Eastern Federal University| Perm State National Research University| Sogang University| Kwangwoon University","60013866| 60018257| 60103811| 60023914","Kwangwoon University| Sogang University| Far Eastern Federal University| Perm State University","South Korea| Russian Federation","2602| 2603| 2604","Algebra and Number Theory| Analysis| Applied Mathematics","Identity,Polynomial,Generating Function","699","Euler Polynomials,Bernoulli Numbers,P-Adic Q-Integral","4660","29.652","92.301"
"Structural-Mechanical AFM Study of Surface Defects in Natural Rubber Vulcanizates","Morozov, I.A.","1","36855230100","2016","Macromolecules","1.15","32","19","1.62","14","17","Morozov, I.A. (2016).Structural-Mechanical AFM Study of Surface Defects in Natural Rubber Vulcanizates. Macromolecules,49(16) 5985-5992","https://www.scopus.com/record/display.url?eid=2-s2.0-84983642514&origin=resultslist","10.1021/acs.macromol.6b01309","Article","2-s2.0-84983642514","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","1604| 1605| 2505| 2507","Inorganic Chemistry| Organic Chemistry| Materials Chemistry| Polymers and Plastics","Rubber,Elastomers,Butadiene","634","Elastomers,Rubber,Crack Growth Rate","13399","54.552","85.486"
"Trehalolipid biosurfactants from nonpathogenic Rhodococcus actinobacteria with diverse immunomodulatory activities","Kuyukina, M.S.| Ivshina, I.B.| Baeva, T.A.| Kochina, O.A.| Gein, S.V.| Chereshnev, V.A.","6","6603140098| 6701606381| 14059598600| 56221689100| 7801629183| 6602886513","2015","New Biotechnology","2.12","125","19","0.4","17","51","Kuyukina, M.S., Ivshina, I.B., Baeva, T.A. and 3 more (...) (2015).Trehalolipid biosurfactants from nonpathogenic Rhodococcus actinobacteria with diverse immunomodulatory activities. New Biotechnology,32(6) 559-568","https://www.scopus.com/record/display.url?eid=2-s2.0-84940960111&origin=resultslist","10.1016/j.nbt.2015.03.006","Review","2-s2.0-84940960111","Perm State National Research University| RAS - Institute of Ecology and Genetics of Microorganisms, Ural Branch| RAS - Institute of Immunology and Physiology, Ural Branch| RAS - Ural Branch","60109740| 60072266| 60023914| 60110214| 60072266","Institute of Ecology and Genetics of Microorganisms, Ural Branch of the Russian Academy of Sciences| Ural Branch, Russian Academy of Sciences| Perm State University| Institute of Immunology and Physiology of the Ural Branch of the Russian Academy of Sciences| Ural Branch, Russian Academy of Sciences","Russian Federation","1305| 1312| 1502","Biotechnology| Molecular Biology| Bioengineering","Tuberculosis,Mycobacterium Tuberculosis,Multidrug-Resistant Tuberculosis","72","Mycolic Acids,Trehalose Monomycolate,Cord Factors","18813","90.562","82.608"
"“On water” ultrasound-assisted one pot efficient synthesis of functionalized 2-oxo-benzo[1,4]oxazines: First application to the synthesis of anticancer indole alkaloid, Cephalandole A","Jaiswal, P.K.| Sharma, V.| Prikhodko, J.| Mashevskaya, I.V.| Chaudhary, S.","5","56915461700| 56915161800| 57194078150| 6701661074| 18133545100","2017","Tetrahedron Letters","1.48","35","18","1.75","11","16","Jaiswal, P.K., Sharma, V., Prikhodko, J. and 2 more (...) (2017).“On water” ultrasound-assisted one pot efficient synthesis of functionalized 2-oxo-benzo[1,4]oxazines: First application to the synthesis of anticancer indole alkaloid, Cephalandole A. Tetrahedron Letters,58(22) 2077-2083","https://www.scopus.com/record/display.url?eid=2-s2.0-85018634289&origin=resultslist","10.1016/j.tetlet.2017.03.048","Article","2-s2.0-85018634289","Malaviya National Institute of Technology| Perm State National Research University","60017757| 60023914| 60017757","Malaviya National Institute of Technology Jaipur| Perm State University| Malaviya National Institute of Technology Jaipur","India| Russian Federation","1303| 1605| 3002","Biochemistry| Organic Chemistry| Drug Discovery","Lignans,Piper,Schisandra","968","Benzoxazines,Cephalandole A,2-Oxo-Benzo(1,4)Oxazine","43466","49.063","54.149"
"Correlation analysis of the data on the UK and US market for contextual advertising","Plotnikov, A.V.| Kuznetsov, P.A.| Urasova, A.A.| Akhmetshin, E.M.","4","55769437700| 57197816163| 57194617112| 56027651200","2018","International Journal of Civil Engineering and Technology","2.09","46","18","2.45","7","10","Plotnikov, A.V., Kuznetsov, P.A., Urasova, A.A. and 1 more (...) (2018).Correlation analysis of the data on the UK and US market for contextual advertising. International Journal of Civil Engineering and Technology,9(11) 1630-1639","https://www.scopus.com/record/display.url?eid=2-s2.0-85058038474&origin=resultslist","-","Article","2-s2.0-85058038474","Kazan Volga Region Federal University| Perm State National Research University| Perm National Research Polytechnic University","60023325| 60023914| 60070941","Perm National Research Polytechnic University| Perm State University| Kazan Federal University","Russian Federation","1705| 2205| 2207| 2215","Computer Networks and Communications| Civil and Structural Engineering| Control and Systems Engineering| Building and Construction","Classification (Of Information),Learning Systems,Algorithms","195","Bandit Problems,Online Optimization,Opportunistic Spectrum Access","7174","92.972","95.819"
"Experimental analysis of the effect of carbon nanoparticles with different geometry on the appearance of anisotropy of mechanical properties in elastomeric composites","Mokhireva, K.A.| Svistkov, A.L.| Solod'ko, V.N.| Komar, L.A.| Stöckelhuber, K.W.","5","56769910900| 6701550738| 57193011554| 6602366055| 6602546697","2017","Polymer Testing","2.45","64","17","1.62","12","17","Mokhireva, K.A., Svistkov, A.L., Solod'ko, V.N. and 2 more (...) (2017).Experimental analysis of the effect of carbon nanoparticles with different geometry on the appearance of anisotropy of mechanical properties in elastomeric composites. Polymer Testing,5946-54","https://www.scopus.com/record/display.url?eid=2-s2.0-85009987629&origin=resultslist","10.1016/j.polymertesting.2017.01.007","Article","2-s2.0-85009987629","Perm State National Research University| Leibniz Institute of Polymer Research Dresden| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914| 60008583","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University| Leibniz-Institut für Polymerforschung Dresden e.V.","Germany| Russian Federation","1605| 2507","Organic Chemistry| Polymers and Plastics","Graphene,Carbon Nanotubes,Nanotubes","22","Styrene-Butadiene Rubber,Percolation Threshold,Silastic","27100","99.866","93.275"
"Collective mode reductions for populations of coupled noisy oscillators","Goldobin, D.S.| Tyulkina, I.V.| Klimenko, L.S.| Pikovsky, A.","4","8368187600| 57202792441| 55038613500| 7004628118","2018","Chaos","1.77","20","17","3.4","8","6","Goldobin, D.S., Tyulkina, I.V., Klimenko, L.S. and 1 more (...) (2018).Collective mode reductions for populations of coupled noisy oscillators. Chaos,28(10) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85054554111&origin=resultslist","10.1063/1.5053576","Article","2-s2.0-85054554111","University of Potsdam| Perm State National Research University| Russian Academy of Sciences| RAS - Institute of Continuous Media Mechanics, Ural Branch| Nizhny Novgorod State University","60021331| 60026928| 60023914| 60021763| 60008673","Russian Academy of Sciences| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University| Universität Potsdam| Lobachevsky State University of Nizhni Novgorod","Germany| Russian Federation","2604| 2610| 3100| 3109","Applied Mathematics| Mathematical Physics| General Physics and Astronomy| Statistical and Nonlinear Physics","Synchronization,Chaotic Systems,Chaos Theory","210","Kuramoto Model,Coupled Oscillators,Synchronization","8969","85.81","97.921"
"Structural-mechanical and antibacterial properties of a soft elastic polyurethane surface after plasma immersion N2+ implantation","Morozov, I.A.| Mamaev, A.S.| Osorgina, I.V.| Lemkina, L.M.| Korobov, V.P.| Belyaev, A.Y.| Porozova, S.E.| Sherban, M.G.","8","36855230100| 57212781096| 6504384845| 6602343571| 7102381185| 57210254982| 55062213300| 57090720700","2016","Materials Science and Engineering C","2.49","65","17","1.3","15","22","Morozov, I.A., Mamaev, A.S., Osorgina, I.V. and 5 more (...) (2016).Structural-mechanical and antibacterial properties of a soft elastic polyurethane surface after plasma immersion N2+ implantation. Materials Science and Engineering C,62242-248","https://www.scopus.com/record/display.url?eid=2-s2.0-84956650751&origin=resultslist","10.1016/j.msec.2016.01.062","Article","2-s2.0-84956650751","Perm State National Research University| RAS - Institute of Ecology and Genetics of Microorganisms, Ural Branch| RAS - Institute of Electrophysics, Ural Branch| Russian Academy of Sciences| Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914| 60020490| 60109740| 60021331| 60023325","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University| Institute of Electrophysics of the Ural Division of the Russian Academy of Sciences| Institute of Ecology and Genetics of Microorganisms, Ural Branch of the Russian Academy of Sciences| Russian Academy of Sciences| Perm National Research Polytechnic University","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Polyaniline,Polypyrroles,Conducting Polymers","658","Polypyrroles,Conducting Polymers,Poly(3,4-Ethylene Dioxythiophene)","14422","74.9","99.422"
"Horizontal rolls over localized heat source in a cylindrical layer","Sukhanovskii, A.| Evgrafova, A.| Popova, E.","3","6507790319| 57063365500| 57205398127","2016","Physica D: Nonlinear Phenomena","0.82","15","16","2.3","16","11","Sukhanovskii, A., Evgrafova, A., Popova, E. (2016).Horizontal rolls over localized heat source in a cylindrical layer. Physica D: Nonlinear Phenomena,31623-33","https://www.scopus.com/record/display.url?eid=2-s2.0-84954532347&origin=resultslist","10.1016/j.physd.2015.11.007","Article","2-s2.0-84954532347","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","2604| 2610| 3104| 3109","Applied Mathematics| Mathematical Physics| Condensed Matter Physics| Statistical and Nonlinear Physics","Heat Transfer,Nusselt Number,Natural Convection","142","Mixed Convection,Grashof Number,Viscous Dissipation","14380","96.319","67.395"
