

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Assessment of casting binding materials based on modified technical lignosulfonates","Al-Saraireh, F.M.| Svinoroev, Y.","2","57201422269| 57214269806","2020","International Journal of Mechanical and Production Engineering Research and Development","1.99","17","1","1.2","17","21","Al-Saraireh, F.M., Svinoroev, Y. (2020).Assessment of casting binding materials based on modified technical lignosulfonates. International Journal of Mechanical and Production Engineering Research and Development,10(2) 335-346","https://www.scopus.com/record/display.url?eid=2-s2.0-85082101453&origin=resultslist","10.24247/ijmperdapr202030","Article","2-s2.0-85082101453","Platov South-Russian State Polytechnic University| University of Mutah","60035301| 60070958| 124114815","Mutah University| Platov South-Russian State Polytechnic University (NPI)| Kamensky Institute (branch)","Jordan| Russian Federation","1507| 2202| 2210","Fluid Flow and Transfer Processes| Aerospace Engineering| Mechanical Engineering","Proton Exchange Membrane Fuel Cells (PEMFC),Electrocatalysts,Electrolytic Reduction","229","Proton Exchange Membrane Fuel Cell (PEMFC),Diffusion in Gases,Water Transport","168","95.716","99.513"
"Equalization of Torques in Multi Motor Electric Drives with Estimation of Motors Parameters","Volkov, D.V.| Stashinov, Y.P.","2","57200145846| 36605327700","2018","2018 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2018","0.33","3","1","1.14","56","26","Volkov, D.V., Stashinov, Y.P. (2018).Equalization of Torques in Multi Motor Electric Drives with Estimation of Motors Parameters. 2018 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2018,","https://www.scopus.com/record/display.url?eid=2-s2.0-85061712146&origin=resultslist","10.1109/FarEastCon.2018.8602838","Conference Paper","2-s2.0-85061712146","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1507| 1508| 2203| 2209| 2210| 2606| 2611","Fluid Flow and Transfer Processes| Process Chemistry and Technology| Automotive Engineering| Industrial and Manufacturing Engineering| Mechanical Engineering| Control and Optimization| Modeling and Simulation","Design,Product Design,Product Development","263","Ontology,Product Lifecycle Management,Semantic Interoperability","31391","72.825","79.956"
"On the Task of Multi-objective Dynamic Optimization Power Losses","Mokhov, V.| Kostinskiy, S.| Shaykhutdinov, D.| Lankin, A.| Manatskov, Y.","5","57170097500| 57191409967| 53664477800| 57038765400| 57204641150","2019","Advances in Intelligent Systems and Computing","1.49","17","1","1","43","30","Mokhov, V., Kostinskiy, S., Shaykhutdinov, D. and 2 more (...) (2019).On the Task of Multi-objective Dynamic Optimization Power Losses. Advances in Intelligent Systems and Computing,983611-618","https://www.scopus.com/record/display.url?eid=2-s2.0-85067086592&origin=resultslist","10.1007/978-3-030-19868-8_58","Conference Paper","2-s2.0-85067086592","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Electric Potential,Electric Inverters,DC-DC Converters","13","Power Transformers,Electric Load Loss,Harmonics","33762","98.461","64.696"
"Inhibiting action of amino-heterocyclic compounds under conditions of iron corrosion in sulfuric acid solutions","Grigor’ev, V.P.| Plekhanova, E.V.| Drogan, E.G.| Popov, L.D.| Plekhanova, T.G.","5","57217537450| 36070857000| 57205379483| 7102117970| 57195105046","2020","International Journal of Corrosion and Scale Inhibition","0.69","7","1","0.89","17","26","Grigor’ev, V.P., Plekhanova, E.V., Drogan, E.G. and 2 more (...) (2020).Inhibiting action of amino-heterocyclic compounds under conditions of iron corrosion in sulfuric acid solutions. International Journal of Corrosion and Scale Inhibition,9(2) 584-594","https://www.scopus.com/record/display.url?eid=2-s2.0-85087367185&origin=resultslist","10.17675/2305-6894-2020-9-2-13","Article","2-s2.0-85087367185","Platov South-Russian State Polytechnic University| Southern Federal University| Don State Technical University","60025383| 60018011| 60070958","Southern Federal University| Don State Technical University| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2505| 2506","Materials Chemistry| Metals and Alloys","Corrosion,Carbon Steel,Corrosion Inhibitors","196","Corrosion Inhibitors,Carbon Steels,Hydrochloric Acid","2","84.003","99.844"
"Conversion of Liquefied Hydrocarbon Gases on Industrial Nickel Catalysts","Yakovenko, R.E.| Il’in, V.B.| Savost’yanov, A.P.| Zubkov, I.N.| Dul’nev, A.V.| Semenov, O.A.","6","49061667800| 57210341368| 57204182833| 57200515605| 51863417500| 57217310757","2020","Catalysis in Industry","0.82","9","0","0","33","32","Yakovenko, R.E., Il’in, V.B., Savost’yanov, A.P. and 3 more (...) (2020).Conversion of Liquefied Hydrocarbon Gases on Industrial Nickel Catalysts. Catalysis in Industry,12(2) 119-126","https://www.scopus.com/record/display.url?eid=2-s2.0-85087071426&origin=resultslist","10.1134/S2070050420020117","Article","2-s2.0-85087071426","Platov South-Russian State Polytechnic University","60070958| 122557868| 124658840","Platov South-Russian State Polytechnic University (NPI)| NIAP-KATALIZATOR| EPM-NEZ","Russian Federation","1503","Catalysis","Catalysts,Zeolites,Hydrogenation","7","Dry Reforming Methane,Steam Reforming,Synthesis Gas","837","99.531","99.789"
"Influence of torsional and longitudinal vibrations on drilling speed and formation of breakdowns of cutting elements of PDC-reinforced drill bits","Tretyak, A.А.| Litkevich, Y.F.| Borisov, K.A.","3","57193877351| 57213588553| 55944234900","2019","Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering","0.8","16","0","0","60","60","Tretyak, A.А., Litkevich, Y.F., Borisov, K.A. (2019).Influence of torsional and longitudinal vibrations on drilling speed and formation of breakdowns of cutting elements of PDC-reinforced drill bits. Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering,330(12) 135-141","https://www.scopus.com/record/display.url?eid=2-s2.0-85077886977&origin=resultslist","10.18799/24131830/2019/12/2410","Article","2-s2.0-85077886977","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1905| 1909| 2103| 2308| 2311| 2501","Economic Geology| Geotechnical Engineering and Engineering Geology| Fuel Technology| Management, Monitoring, Policy and Law| Waste Management and Disposal| Materials Science (miscellaneous)","Drilling,Drilling Fluids,Well Drilling","866","Drill Strings,Bottom-Hole Assembly,Stick-Slip","5122","38.487","94.963"
"Improving the design of a disintegrator for deep utilization of enrichment tailings","Golik, V.I.| Razoryonov, Y.I.| Efremenkov, A.B.","3","6602135324| 57219564104| 52163393300","2020","IOP Conference Series: Materials Science and Engineering","0.4","2","0","0","33","32","Golik, V.I., Razoryonov, Y.I., Efremenkov, A.B. (2020).Improving the design of a disintegrator for deep utilization of enrichment tailings. IOP Conference Series: Materials Science and Engineering,939(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85093940352&origin=resultslist","10.1088/1757-899X/939/1/012025","Conference Paper","2-s2.0-85093940352","Platov South-Russian State Polytechnic University| Russian Academy of Sciences| Yaroslav-the-Wise Novgorod State University","60108642| 60104414| 60070958| 60020104","Vladikavkaz Scientific Centre of the Russian Academy of Sciences| North Caucasian Mining and Metallurgical Institute| Platov South-Russian State Polytechnic University (NPI)| Yaroslav-the-Wise Novgorod State University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Tailings,Mines,Mining","1082","Ores,Beneficiation,Tailings","51382","33.534","81.449"
"Adaptive force control in driven equipment of manipulator with parallelogram linkage","Pyatibratov, G.| Danshina, A.| Altunyan, L.","3","57170722700| 57190225502| 57190223917","2019","Proceedings - 2019 International Ural Conference on Electrical Power Engineering, UralCon 2019","1.27","10","0","0","60","60","Pyatibratov, G., Danshina, A., Altunyan, L. (2019).Adaptive force control in driven equipment of manipulator with parallelogram linkage. Proceedings - 2019 International Ural Conference on Electrical Power Engineering, UralCon 2019,329-334","https://www.scopus.com/record/display.url?eid=2-s2.0-85074911803&origin=resultslist","10.1109/URALCON.2019.8877679","Conference Paper","2-s2.0-85074911803","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2102| 2105| 2208","Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering","Robots,Robotics,Manipulators","101","Parallel Manipulator,Exoskeletons,Shaking","16814","92.838","76.276"
"Formation of a Model for End-to-End Data Mining Technology for Construction and Processing of RAW Big Data for Computer Vision Systems","Mikhaylov, A.A.| Ikhsan, A.A.","2","56609984100| 57215303030","2019","2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019","0.77","7","0","0","60","60","Mikhaylov, A.A., Ikhsan, A.A. (2019).Formation of a Model for End-to-End Data Mining Technology for Construction and Processing of RAW Big Data for Computer Vision Systems. 2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078032359&origin=resultslist","10.1109/FarEastCon.2019.8934307","Conference Paper","2-s2.0-85078032359","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1702| 1706| 1708| 1802| 2102| 2209| 2213","Artificial Intelligence| Computer Science Applications| Hardware and Architecture| Information Systems and Management| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering| Safety, Risk, Reliability and Quality","Image Coding,Video Signal Processing,Image Compression","250","Discrete Wavelet Transforms,VLSI Architecture,Lifting Scheme","3341","51.406","80.632"
"Development of protective measures providing environmental safety in areas affected by water-intake constructions of urban households","Bondarenko, V.L.| Khetsuriani, E.D.| Ilyasov, A.I.| Semenova, E.A.","4","57197649986| 57194626796| 57211751306| 57190962093","2019","IOP Conference Series: Materials Science and Engineering","1.18","14","0","0","60","60","Bondarenko, V.L., Khetsuriani, E.D., Ilyasov, A.I. and 1 more (...) (2019).Development of protective measures providing environmental safety in areas affected by water-intake constructions of urban households. IOP Conference Series: Materials Science and Engineering,698(7) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85078535913&origin=resultslist","10.1088/1757-899X/698/7/077053","Conference Paper","2-s2.0-85078535913","Platov South-Russian State Polytechnic University| North-Caucasus Federal University| Don State Agrarian University| University Politehnica of Bucharest","60104718| 60070958| 60003161| 123444136| 60070541","Don State Agrarian University| Platov South-Russian State Polytechnic University (NPI)| University Politehnica of Bucharest| Branch WTL (USA) in Asia| North Caucasus Federal University","Russian Federation| Romania","2200| 2500","General Engineering| General Materials Science","Whales,Dolphins,Seals","516","Microplastics,Marine Debris,Litter","4380","94.11","99.986"
"Precision silicon doping with acceptors by temperature gradient zone melting","Seredin, B.M.| Kuznetsov, V.V.| Lomov, A.A.| Zaichenko, A.N.| Martyushov, S.Y.","5","56044882300| 57214633364| 57195388208| 7006414499| 14012527400","2019","Journal of Physics: Conference Series","1.62","21","0","0","60","60","Seredin, B.M., Kuznetsov, V.V., Lomov, A.A. and 2 more (...) (2019).Precision silicon doping with acceptors by temperature gradient zone melting. Journal of Physics: Conference Series,1400(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85077548163&origin=resultslist","10.1088/1742-6596/1400/4/044012","Conference Paper","2-s2.0-85077548163","Platov South-Russian State Polytechnic University| Technological Institute for Superhard and Novel Carbon Materials| St. Petersburg State Electrotechnical University| Russian Academy of Sciences","60070958| 60010355| 60111775| 60110192","Platov South-Russian State Polytechnic University (NPI)| Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet| Institute of Physics and Technology of the Russian Academy of Sciences| Technological Institute for Superhard and Novel Carbon Materials","Russian Federation","3100","General Physics and Astronomy","Silicon Solar Cells,Solar Cells,Silicon","97","Thermomigration,Lutrol,Inp","63564","81.191","39.693"
"The leading attractors of socio-economic and scientific and innovative development of Russia","Chernykh, S.S.| Kasyanov, V.V.| Paliy, I.G.| Strichko, A.V.| Tikhonovskova, S.S.","5","57201127260| 57147373800| 57193842868| 57192317674| 56669798500","2020","Advances in Intelligent Systems and Computing","2.62","16","0","0","33","32","Chernykh, S.S., Kasyanov, V.V., Paliy, I.G. and 2 more (...) (2020).The leading attractors of socio-economic and scientific and innovative development of Russia. Advances in Intelligent Systems and Computing,1100248-255","https://www.scopus.com/record/display.url?eid=2-s2.0-85081668738&origin=resultslist","10.1007/978-3-030-39319-9_29","Conference Paper","2-s2.0-85081668738","Platov South-Russian State Polytechnic University| Kuban State University| Rostov State University of Economics| Don State Technical University","60070958| 60020189| 60103714| 60018011","Platov South-Russian State Polytechnic University (NPI)| Kuban State University| Rostov State Economic University| Don State Technical University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Turkey,Ottoman,Turkish","979","Alevi,Kurds,Coup","1003","21.285","96.174"
