
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Properties of nanostructured binding elements depending on applied resource type","Strokova, V.V.| Nelubova, V.V.| Sivalneva, M.N.| Alekseevich, K.V.| Ayzenshtadt, A.M.","5","6602722133| 57219987087| 57193898450| 57193908564| 6507396764","2016","International Journal of Pharmacy and Technology","2.85","55","6","1","37","29","Strokova, V.V., Nelubova, V.V., Sivalneva, M.N. and 2 more (...) (2016).Properties of nanostructured binding elements depending on applied resource type. International Journal of Pharmacy and Technology,8(4) 22743-22748","https://www.scopus.com/record/display.url?eid=2-s2.0-85017478051&origin=resultslist","-","Article","2-s2.0-85017478051","Northern Arctic Federal University| Belgorod State Technological University","60075341| 60104901","Belgorod State Technological University named after V.G.Shoukhov| Northern (Arctic) Federal University","Russian Federation","2204| 3000","Biomedical Engineering| General Pharmacology, Toxicology and Pharmaceutics","Superalloys,Creep,Nickel","817","Frost Resistance,Binders,Concretes","38919","54.217","87.987"
"Leptocneria vinarskii sp. nov. (Lepidoptera: Erebidae: Lymantriinae), an overlooked Wallacean lineage of the Australian genus","Bolotov, I.N.| Kondakov, A.V.| Spitsyn, V.M.| Gofarov, M.Y.| Kolosova, Y.S.","5","6701755786| 56043466700| 56506665600| 55631423000| 13608329600","2017","Scientific Reports","1.76","42","6","0.35","32","55","Bolotov, I.N., Kondakov, A.V., Spitsyn, V.M. and 2 more (...) (2017).Leptocneria vinarskii sp. nov. (Lepidoptera: Erebidae: Lymantriinae), an overlooked Wallacean lineage of the Australian genus. Scientific Reports,7(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85030217029&origin=resultslist","10.1038/s41598-017-12797-3","Article","2-s2.0-85030217029","Northern Arctic Federal University| Russian Academy of Sciences","60104901| 60109282| 60021331","Northern (Arctic) Federal University| Federal Center for Integrated Arctic Research RAS| Russian Academy of Sciences","Russian Federation","1000","Multidisciplinary","DNA,Barcoding,Polymerase Chain Reaction","1157","DNA Barcoding,MRNA Maturase,Adulterants","7672","65.194","98.223"
"Reproduction of Pisidium casertanum (Poli, 1791) in Arctic lake","Bespalaya, Y.| Bolotov, I.| Aksenova, O.| Kondakov, A.| Paltser, I.| Gofarov, M.","6","16309092500| 6701755786| 55631592600| 56043466700| 56373596100| 55631423000","2015","Royal Society Open Science","1.33","35","6","0.11","40","68","Bespalaya, Y., Bolotov, I., Aksenova, O. and 3 more (...) (2015).Reproduction of Pisidium casertanum (Poli, 1791) in Arctic lake. Royal Society Open Science,2(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-84958087543&origin=resultslist","10.1098/rsos.140212","Article","2-s2.0-84958087543","Northern Arctic Federal University| Russian Academy of Sciences| RAS - Ural Branch","60108876| 60072266| 60104901","Institute of Ecological Problems of the North| Ural Branch, Russian Academy of Sciences| Northern (Arctic) Federal University","Russian Federation","1000","Multidisciplinary","Mussels,Bivalvia,Oysters","244","Sphaeriidae,Pisidium,Musculium","25272","72.289","37.448"
"Two Radix spp. (Gastropoda: Lymnaeidae) endemic to thermal springs around Lake Baikal represent ecotypes of the widespread Radix auricularia","Aksenova, O.| Vinarski, M.| Bolotov, I.| Kondakov, A.| Bespalaya, Y.| Tomilova, A.| Paltser, I.| Gofarov, M.","8","55631592600| 16240374700| 6701755786| 56043466700| 16309092500| 57196461088| 56373596100| 55631423000","2017","Journal of Zoological Systematics and Evolutionary Research","2.63","49","6","0.62","32","42","Aksenova, O., Vinarski, M., Bolotov, I. and 5 more (...) (2017).Two Radix spp. (Gastropoda: Lymnaeidae) endemic to thermal springs around Lake Baikal represent ecotypes of the widespread Radix auricularia. Journal of Zoological Systematics and Evolutionary Research,55(4) 298-309","https://www.scopus.com/record/display.url?eid=2-s2.0-85026649538&origin=resultslist","10.1111/jzs.12174","Article","2-s2.0-85026649538","Northern Arctic Federal University| St. Petersburg State University| Russian Academy of Sciences","60021331| 60109282| 60104901| 60031888| 60015090","Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Northern (Arctic) Federal University| Saint Petersburg State University| Omsk State Pedagogical University","Russian Federation","1103| 1105| 1311| 1312","Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics| Genetics| Molecular Biology","Snails,Gastropoda,Slugs","1113","Lymnaeidae,Radix (Gastropoda),Snails","48779","10.977","42.781"
"Relationship between radical scavenging activity and polymolecular properties of brown algae polyphenols","Bogolitsyn, K.| Druzhinina, A.| Kaplitsin, P.| Ovchinnikov, D.| Parshina, A.| Kuznetsova, M.","6","6602102321| 57194378216| 56039675800| 57192818979| 57194384108| 57202742070","2019","Chemical Papers","2.09","43","6","1.19","14","26","Bogolitsyn, K., Druzhinina, A., Kaplitsin, P. and 3 more (...) (2019).Relationship between radical scavenging activity and polymolecular properties of brown algae polyphenols. Chemical Papers,73(10) 2377-2385","https://www.scopus.com/record/display.url?eid=2-s2.0-85068793125&origin=resultslist","10.1007/s11696-019-00760-7","Article","2-s2.0-85068793125","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1303| 1500| 1600| 2209| 2505","Biochemistry| General Chemical Engineering| General Chemistry| Industrial and Manufacturing Engineering| Materials Chemistry","Macroalgae,Rhodophycota,Seaweed","454","Ecklonia,Dieckol,Brown Alga","11715","74.699","97.882"
"Ladislavella tumrokensis: The first molecular evidence of a Nearctic clade of lymnaeid snails inhabiting Eurasia","Vinarski, M.V.| Aksenova, O.V.| Bespalaya, Y.V.| Bolotov, I.N.| Gofarov, M.Y.| Kondakov, A.V.","6","16240374700| 55631592600| 16309092500| 6701755786| 55631423000| 56043466700","2016","Systematics and Biodiversity","2.39","45","6","0.39","37","52","Vinarski, M.V., Aksenova, O.V., Bespalaya, Y.V. and 3 more (...) (2016).Ladislavella tumrokensis: The first molecular evidence of a Nearctic clade of lymnaeid snails inhabiting Eurasia. Systematics and Biodiversity,14(3) 276-287","https://www.scopus.com/record/display.url?eid=2-s2.0-84961210292&origin=resultslist","10.1080/14772000.2016.1140244","Article","2-s2.0-84961210292","Northern Arctic Federal University| St. Petersburg State University| Russian Academy of Sciences| RAS - Ural Branch","60031888| 60015090| 60072266| 60108876| 60104901","Saint Petersburg State University| Omsk State Pedagogical University| Ural Branch, Russian Academy of Sciences| Institute of Ecological Problems of the North| Northern (Arctic) Federal University","Russian Federation","1105| 1110","Ecology, Evolution, Behavior and Systematics| Plant Science","Gastropoda,Mollusca,Bivalvia","888","Scaphopoda,Mactridae,Bivalvia","26048","19.143","33.444"
"Finnish factor in the history of the Northern Frontier of the Russian Empire 1809-1855","Zaikov, K.S.| Tamitskiy, A.M.","2","56902681900| 56902524100","2016","Bylye Gody","5.18","32","6","5.48","37","3","Zaikov, K.S., Tamitskiy, A.M. (2016).Finnish factor in the history of the Northern Frontier of the Russian Empire 1809-1855. Bylye Gody,41(3) 629-641","https://www.scopus.com/record/display.url?eid=2-s2.0-84985961194&origin=resultslist","-","Review","2-s2.0-84985961194","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1202| 3320","History| Political Science and International Relations","Arctic,Seas,Piracy","938","Franklin Expedition,Admiralty,Lead Poisoning","42349","29.853","59.232"
"Barsine vinhphucensis sp. nov. from Vietnam (Lepidoptera: Erebidae: Arctiinae: Lithosiini)","Spitsyn, V.M.| Kondakov, A.V.| Tomilova, A.A.| Pham, N.T.| Bolotov, I.N.","5","56506665600| 56043466700| 57196461088| 36601121900| 6701755786","2018","Ecologica Montenegrina","1.63","28","6","1.41","25","21","Spitsyn, V.M., Kondakov, A.V., Tomilova, A.A. and 2 more (...) (2018).Barsine vinhphucensis sp. nov. from Vietnam (Lepidoptera: Erebidae: Arctiinae: Lithosiini). Ecologica Montenegrina,1818-25","https://www.scopus.com/record/display.url?eid=2-s2.0-85054680251&origin=resultslist","-","Article","2-s2.0-85054680251","Hanoi University of Science and Technology| Northern Arctic Federal University| Russian Academy of Sciences| Vietnamese Academy of Science and Technology","60021331| 60109282| 60104901| 60071391| 60071359| 60071359| 60071354","Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Northern (Arctic) Federal University| Vietnamese Academy of Science and Technology Institute of Ecology and Biological Resources| Vietnam Academy of Science and Technology| Vietnam Academy of Science and Technology| Hanoi University of Science and Technology","Russian Federation| Viet Nam","1103| 1105| 1109| 1110","Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics| Insect Science| Plant Science","Lepidoptera,Butterflies,Moths","613","Arctiinae,Erebidae,Lepidoptera","10449","39.692","81.19"
"Personal resources of oil and gas workers for the purposes of adaptation to the negative arctic climate and geographical conditions","Degteva, G.N.| Korneeva, Ya.A.| Simonova, N.N.","3","7003490983| 55872459600| 55872890500","2017","Human Ecology (Russian Federation)","1.38","34","6","0.75","32","37","Degteva, G.N., Korneeva, Ya.A., Simonova, N.N. (2017).Personal resources of oil and gas workers for the purposes of adaptation to the negative arctic climate and geographical conditions. Human Ecology (Russian Federation),(9) 15-21","https://www.scopus.com/record/display.url?eid=2-s2.0-85029596534&origin=resultslist","10.33396/1728-0869-2017-9-15-21","Article","2-s2.0-85029596534","Northern Arctic Federal University| Northern State Medical Academy","60025420| 60104901","Northern State Medical University| Northern (Arctic) Federal University","Russian Federation","2303| 2307| 2739| 3306","Ecology| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Health (social science)","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
"Polyphenols of brown algae","Bogolitsyn, K.G.| Druzhinina, A.S.| Ovchinnikov, D.V.| Kaplitsin, P.A.| Shulgin, E.V.| Parshina, A.E.","6","6602102321| 57194378216| 57192818979| 56039675800| 57204038518| 57194384108","2018","Khimiya Rastitel'nogo Syr'ya","3.37","73","6","0.82","25","35","Bogolitsyn, K.G., Druzhinina, A.S., Ovchinnikov, D.V. and 3 more (...) (2018).Polyphenols of brown algae. Khimiya Rastitel'nogo Syr'ya,(3) 5-21","https://www.scopus.com/record/display.url?eid=2-s2.0-85054162977&origin=resultslist","10.14258/jcprm.2018031898","Article","2-s2.0-85054162977","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1110| 1605| 2502","Plant Science| Organic Chemistry| Biomaterials","Macroalgae,Rhodophycota,Seaweed","454","Ecklonia,Dieckol,Brown Alga","11715","74.699","97.882"
"Characteristics of the quality of life in women 55-64 years old living in the urban conditions","Gribanov, A.V.| Dyomin, A.V.| Gudkov, A.B.| Pankov, M.N.","4","7006693822| 57191537818| 34876731200| 6506089474","2018","Advances in gerontology = Uspekhi gerontologii","1.76","20","6","1.36","25","22","Gribanov, A.V., Dyomin, A.V., Gudkov, A.B. and 1 more (...) (2018).Characteristics of the quality of life in women 55-64 years old living in the urban conditions. Advances in gerontology = Uspekhi gerontologii,31(3) 387-393","https://www.scopus.com/record/display.url?eid=2-s2.0-85059156030&origin=resultslist","-","Article","2-s2.0-85059156030","Northern Arctic Federal University| Northern State Medical Academy","60104901| 60025420| 60025420","Northern (Arctic) Federal University| Northern State Medical University| Northern State Medical University","Russian Federation","2700","General Medicine","Transplants,Tissue Donors,Kidney Transplantation","98","Lung Transplantation,Primary Graft Dysfunction,Bronchiolitis Obliterans","5692","83.869","93.52"
"Influence of the conformation of biopolyelectrolytes on the morphological structure of their interpolymer complexes","Brovko, O.S.| Palamarchuk, I.A.| Boitsova, T.A.| Bogolitsyn, K.G.| Valchuk, N.A.| Chukhchin, D.G.","6","55765372700| 56147229300| 56604043500| 6602102321| 56925478100| 25031057600","2015","Macromolecular Research","0.97","34","6","0.11","40","68","Brovko, O.S., Palamarchuk, I.A., Boitsova, T.A. and 3 more (...) (2015).Influence of the conformation of biopolyelectrolytes on the morphological structure of their interpolymer complexes. Macromolecular Research,23(11) 1059-1067","https://www.scopus.com/record/display.url?eid=2-s2.0-84947612912&origin=resultslist","10.1007/s13233-015-3140-z","Article","2-s2.0-84947612912","Northern Arctic Federal University| Russian Academy of Sciences","60108876| 60021331| 60104901","Institute of Ecological Problems of the North| Russian Academy of Sciences| Northern (Arctic) Federal University","Russian Federation","1500| 1605| 2505| 2507","General Chemical Engineering| Organic Chemistry| Materials Chemistry| Polymers and Plastics","Polyelectrolytes,Neurophysiology,Multilayer Films","1326","Polyelectrolytes,Polyanions,Styrenesulfonic Acid Polymer","23347","73.36","71.513"
"The distribution and biology of Pararctia subnebulosa (Dyar, 1899) (Lepidoptera: Erebidae: Arctiinae), the largest tiger moth species in the High Arctic","Bolotov, I.N.| Tatarinov, A.G.| Filippov, B.Y.| Gofarov, M.Y.| Kondakov, A.V.| Kulakova, O.I.| Potapov, G.S.| Zubryi, N.A.| Spitsyn, V.M.","9","6701755786| 52364855200| 14044909600| 55631423000| 56043466700| 23094006200| 54385679400| 55567590400| 56506665600","2015","Polar Biology","1.84","41","6","0.26","40","59","Bolotov, I.N., Tatarinov, A.G., Filippov, B.Y. and 6 more (...) (2015).The distribution and biology of Pararctia subnebulosa (Dyar, 1899) (Lepidoptera: Erebidae: Arctiinae), the largest tiger moth species in the High Arctic. Polar Biology,38(6) 905-911","https://www.scopus.com/record/display.url?eid=2-s2.0-84929945565&origin=resultslist","10.1007/s00300-014-1643-2","Article","2-s2.0-84929945565","RAS - Institute of Biology of the Komi Science Centre, Ural Branch| Northern Arctic Federal University| Russian Academy of Sciences","60021331| 60108876| 60105357| 60104901","Russian Academy of Sciences| Institute of Ecological Problems of the North| Institute of Biology of the Komi Science Centre of the Ural Branch of the Russian Academy of Science| Northern (Arctic) Federal University","Russian Federation","1100","General Agricultural and Biological Sciences","Formicidae,Hymenoptera,Ant","260","Bombus,Hymenoptera,Apidae","22126","81.928","70.873"
