

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Fundamentals of manipulator stiffness modeling using matrix structural analysis","Klimchik, A.| Pashkevich, A.| Chablat, D.","3","37016245900| 6701582655| 6602989627","2019","Mechanism and Machine Theory","1.5","40","22","4.95","2","4","Klimchik, A., Pashkevich, A., Chablat, D. (2019).Fundamentals of manipulator stiffness modeling using matrix structural analysis. Mechanism and Machine Theory,133365-394","https://www.scopus.com/record/display.url?eid=2-s2.0-85057734055&origin=resultslist","10.1016/j.mechmachtheory.2018.11.023","Article","2-s2.0-85057734055","École centrale de Nantes| CNRS| Innopolis University| Université de Nantes| Institut Mines-Télécom| IMT Atlantique","60105869| 60110235| 60110235| 60110511| 60110511| 60008134| 60008134","Innopolis University| IMT Atlantique| IMT Atlantique| Laboratoire des Sciences du Numérique de Nantes| Laboratoire des Sciences du Numérique de Nantes| CNRS Centre National de la Recherche Scientifique| CNRS Centre National de la Recherche Scientifique","France| Russian Federation","1502| 1706| 2210| 2211","Bioengineering| Computer Science Applications| Mechanical Engineering| Mechanics of Materials","Robots,Robotics,Manipulators","101","Parallel Manipulator,Stewart Platform,Screw Theory","11","92.838","98.586"
"A hybrid trust management framework for vehicular social networks","Hussain, R.| Nawaz, W.| Lee, J.Y.| Son, J.| Seo, J.T.","5","35324500900| 36700271700| 50262320700| 37049229900| 57211702744","2016","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","3.12","31","22","4.24","11","4","Hussain, R., Nawaz, W., Lee, J.Y. and 2 more (...) (2016).A hybrid trust management framework for vehicular social networks. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),9795214-225","https://www.scopus.com/record/display.url?eid=2-s2.0-84978870876&origin=resultslist","10.1007/978-3-319-42345-6_19","Conference Paper","2-s2.0-84978870876","North Carolina Central University| Innopolis University| Soonchunhyang University","60105869| 60032941| 60025615","Innopolis University| North Carolina Central University| Soonchunhyang University","South Korea| United States| Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Wireless Sensor Networks,Sensor Nodes,Routing Protocols","27","Vehicular Ad Hoc Networks,Location Privacy,Revocation","5492","97.992","99.429"
"ROS-based SLAM for a gazebo-simulated mobile robot in image-based 3D model of Indoor environment","Afanasyev, I.| Sagitov, A.| Magid, E.","3","57202156203| 56993616700| 7006190065","2015","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","6.65","68","21","3","15","7","Afanasyev, I., Sagitov, A., Magid, E. (2015).ROS-based SLAM for a gazebo-simulated mobile robot in image-based 3D model of Indoor environment. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),9386273-283","https://www.scopus.com/record/display.url?eid=2-s2.0-84949294805&origin=resultslist","10.1007/978-3-319-25903-1_24","Chapter","2-s2.0-84949294805","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Robots,Robotics,Manipulators","101","Affordances,Tool Use,Humanoid Robot","26719","92.838","88.424"
"Anomaly detection and predictive maintenance for photovoltaic systems","De Benedetti, M.| Leonardi, F.| Messina, F.| Santoro, C.| Vasilakos, A.","5","57188548417| 57210770567| 15735253700| 7004920906| 57200495061","2018","Neurocomputing","4.21","89","21","2.29","6","11","De Benedetti, M., Leonardi, F., Messina, F. and 2 more (...) (2018).Anomaly detection and predictive maintenance for photovoltaic systems. Neurocomputing,31059-68","https://www.scopus.com/record/display.url?eid=2-s2.0-85047245188&origin=resultslist","10.1016/j.neucom.2018.05.017","Article","2-s2.0-85047245188","University of Catania| Innopolis University","60010146| 60105869","Università degli Studi di Catania| Innopolis University","Italy| Russian Federation","1702| 1706| 2805","Artificial Intelligence| Computer Science Applications| Cognitive Neuroscience","Solar Energy,Photovoltaic Cells,Solar Radiation","340","Photovoltaic System,Fault Detection,Solar Collectors","27760","94.578","96.906"
"Authenticated key management protocol for cloud-assisted body area sensor networks","Wazid, M.| Das, A.K.| Vasilakos, A.V.","3","55480987400| 55450732800| 57200495061","2018","Journal of Network and Computer Applications","1.33","27","21","2.82","6","8","Wazid, M., Das, A.K., Vasilakos, A.V. (2018).Authenticated key management protocol for cloud-assisted body area sensor networks. Journal of Network and Computer Applications,123112-126","https://www.scopus.com/record/display.url?eid=2-s2.0-85054019014&origin=resultslist","10.1016/j.jnca.2018.09.008","Article","2-s2.0-85054019014","Luleå University of Technology| Innopolis University| International Institute of Information Technology Hyderabad","60105869| 60000163| 60007183","Innopolis University| International Institute of Information Technology, Hyderabad| Luleå tekniska Universitet","India| Russian Federation| Sweden","1705| 1706| 1708","Computer Networks and Communications| Computer Science Applications| Hardware and Architecture","Cryptography,Authentication,Data Privacy","84","Key Agreement,User Authentication,Multi-Server","3363","97.256","98.623"
"Data-driven workflows for microservices: Genericity in jolie","Safina, L.| Mazzara, M.| Montesi, F.| Rivera, V.","4","57190293089| 8557895400| 24475076500| 55303471000","2016","Proceedings - International Conference on Advanced Information Networking and Applications, AINA","3.38","49","20","6.17","13","2","Safina, L., Mazzara, M., Montesi, F. and 1 more (...) (2016).Data-driven workflows for microservices: Genericity in jolie. Proceedings - International Conference on Advanced Information Networking and Applications, AINA,2016-430-437","https://www.scopus.com/record/display.url?eid=2-s2.0-84988929617&origin=resultslist","10.1109/AINA.2016.95","Conference Paper","2-s2.0-84988929617","University of Southern Denmark| Innopolis University","60105869| 60019160","Innopolis University| Syddansk Universitet","Denmark| Russian Federation","2200","General Engineering","Industry,Web Services,Models","327","Web Service Composition,Exception Handling,Transactional","15763","73.293","65.206"
"Microservices: A language-based approach","Guidi, C.| Lanese, I.| Mazzara, M.| Montesi, F.","4","12752162000| 8984182000| 8557895400| 24475076500","2017","Present and Ulterior Software Engineering","1.83","20","20","13.11","10","1","Guidi, C., Lanese, I., Mazzara, M. and 1 more (...) (2017).Microservices: A language-based approach. Present and Ulterior Software Engineering,217-225","https://www.scopus.com/record/display.url?eid=2-s2.0-85041830332&origin=resultslist","10.1007/978-3-319-67425-4_13","Chapter","2-s2.0-85041830332","University of Southern Denmark| Innopolis University| University of Bologna| Institut national de recherche en informatique et en automatique","110915287| 60032385| 60028218| 60105869| 60019160","ItalianaSoftware Srl| INRIA Sophia Antipolis| Alma Mater Studiorum Università di Bologna| Innopolis University| Syddansk Universitet","Denmark| Italy| France| Russian Federation","1700","General Computer Science","Verification,Model Checking,Semantics","96","Concurrent Programming,Operational Semantics,Type Systems","15494","71.151","83.631"
"Map Comparison of Lidar-based 2D SLAM Algorithms Using Precise Ground Truth","Yagfarov, R.| Ivanou, M.| Afanasyev, I.","3","57204765694| 57205614485| 57202156203","2018","2018 15th International Conference on Control, Automation, Robotics and Vision, ICARCV 2018","3.52","36","20","7.04","6","2","Yagfarov, R., Ivanou, M., Afanasyev, I. (2018).Map Comparison of Lidar-based 2D SLAM Algorithms Using Precise Ground Truth. 2018 15th International Conference on Control, Automation, Robotics and Vision, ICARCV 2018,1979-1983","https://www.scopus.com/record/display.url?eid=2-s2.0-85060825344&origin=resultslist","10.1109/ICARCV.2018.8581131","Conference Paper","2-s2.0-85060825344","Innopolis University","60105869| 60105869","Innopolis University| Innopolis University","Russian Federation","1702| 1707| 2606","Artificial Intelligence| Computer Vision and Pattern Recognition| Control and Optimization","Algorithms,Computer Vision,Models","0","Simultaneous Localization and Mapping,Grid Maps,Mobile Robots","211","99.799","98.431"
"A cognitive architecture for the implementation of emotions in computing systems","Vallverdú, J.| Talanov, M.| Distefano, S.| Mazzara, M.| Tchitchigin, A.| Nurgaliev, I.","6","55893967700| 41762833600| 17433851100| 8557895400| 56974528700| 57203360219","2016","Biologically Inspired Cognitive Architectures","4.82","112","19","1.73","14","16","Vallverdú, J., Talanov, M., Distefano, S. and 3 more (...) (2016).A cognitive architecture for the implementation of emotions in computing systems. Biologically Inspired Cognitive Architectures,1534-40","https://www.scopus.com/record/display.url?eid=2-s2.0-84957848473&origin=resultslist","10.1016/j.bica.2015.11.002","Article","2-s2.0-84957848473","Kazan Volga Region Federal University| Autonomous University of Barcelona| University of Messina| Innopolis University","60023020| 60070941| 60011576| 60105869","Universitat Autònoma de Barcelona| Kazan Federal University| Università degli Studi di Messina| Innopolis University","Spain| Italy| Russian Federation","1702| 2805| 3205","Artificial Intelligence| Cognitive Neuroscience| Experimental and Cognitive Psychology","Robots,Robotics,Human Robot Interaction","591","Cognitive Architecture,Emotional State,Mona Lisa","81600","77.51","45.462"
"Learning deconvolutional deep neural network for high resolution medical image reconstruction","Liu, H.| Xu, J.| Wu, Y.| Guo, Q.| Ibragimov, B.| Xing, L.","6","56862376800| 57202880345| 57208537770| 56435022400| 40761505000| 7103349003","2018","Information Sciences","2","41","19","2.48","7","10","Liu, H., Xu, J., Wu, Y. and 3 more (...) (2018).Learning deconvolutional deep neural network for high resolution medical image reconstruction. Information Sciences,468142-154","https://www.scopus.com/record/display.url?eid=2-s2.0-85051993833&origin=resultslist","10.1016/j.ins.2018.08.022","Article","2-s2.0-85051993833","Shandong University of Finance and Economics| Stanford University| Innopolis University","60122420| 60012708| 112688774| 60105869","Shandong University of Finance and Economics| Stanford University| Digital Media Technology Key Lab of Shandong Province| Innopolis University","China| United States| Russian Federation","1702| 1706| 1712| 1802| 2207| 2614","Artificial Intelligence| Computer Science Applications| Software| Information Systems and Management| Control and Systems Engineering| Theoretical Computer Science","Algorithms,Computer Vision,Models","0","Super-Resolution,Hallucinations,Sparse Representation","407","99.799","99.506"
"Named Data Networking in Vehicular Ad Hoc Networks: State-of-the-Art and Challenges","Khelifi, H.| Luo, S.| Nour, B.| Moungla, H.| Faheem, Y.| Hussain, R.| Ksentini, A.","7","57188689712| 7401986059| 57195226408| 13408921700| 12807183400| 35324500900| 55883979600","2020","IEEE Communications Surveys and Tutorials","2.47","17","19","17.99","1","1","Khelifi, H., Luo, S., Nour, B. and 4 more (...) (2020).Named Data Networking in Vehicular Ad Hoc Networks: State-of-the-Art and Challenges. IEEE Communications Surveys and Tutorials,22(1) 320-351","https://www.scopus.com/record/display.url?eid=2-s2.0-85082167364&origin=resultslist","10.1109/COMST.2019.2894816","Article","2-s2.0-85082167364","Beijing Institute of Technology| Université de Paris| Innopolis University| Institut Mines-Télécom| COMSATS University Islamabad| EURECOM","60016835| 60016835| 60123796| 60089631| 60105869| 60029859| 60029859","Beijing Institute of Technology| Beijing Institute of Technology| Université de Paris| COMSATS University Islamabad| Innopolis University| EURECOM Ecole d'Ingénieur et Centre de Recherche en Sciences du Numérique| EURECOM Ecole d'Ingénieur et Centre de Recherche en Sciences du Numérique","China| Pakistan| France| Russian Federation","2208","Electrical and Electronic Engineering","Cloud Computing,Clouds,Distributed Computer Systems","70","Caching,Information Networks,Networking","3310","96.185","99.182"
"Serial vs. quasi-serial manipulators: Comparison analysis of elasto-static behaviors","Klimchik, A.| Pashkevich, A.","2","37016245900| 6701582655","2017","Mechanism and Machine Theory","2.01","56","19","1.7","10","16","Klimchik, A., Pashkevich, A. (2017).Serial vs. quasi-serial manipulators: Comparison analysis of elasto-static behaviors. Mechanism and Machine Theory,10746-70","https://www.scopus.com/record/display.url?eid=2-s2.0-84988892518&origin=resultslist","10.1016/j.mechmachtheory.2016.09.019","Article","2-s2.0-84988892518","École centrale de Nantes| Innopolis University| Université de Nantes| Institut Mines-Télécom| IMT Atlantique","60105869| 60110235| 60110235| 60110511| 60110511","Innopolis University| IMT Atlantique| IMT Atlantique| Laboratoire des Sciences du Numérique de Nantes| Laboratoire des Sciences du Numérique de Nantes","France| Russian Federation","1502| 1706| 2210| 2211","Bioengineering| Computer Science Applications| Mechanical Engineering| Mechanics of Materials","Robots,Robotics,Manipulators","101","Industrial Robots,Parallel Manipulator,Error Compensation","7101","92.838","92.84"
