

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Effect of Mg on microstructure and mechanical properties of Al-Mg alloys produced by high pressure torsion","Liu, Y.| Liu, M.| Chen, X.| Cao, Y.| Roven, H.J.| Murashkin, M.| Valiev, R.Z.| Zhou, H.","8","57203675816| 7406299920| 57201988747| 55437554600| 6602876047| 6602585059| 7103235084| 55553740391","2019","Scripta Materialia","3.73","117","32","7.22","1","2","Liu, Y., Liu, M., Chen, X. and 5 more (...) (2019).Effect of Mg on microstructure and mechanical properties of Al-Mg alloys produced by high pressure torsion. Scripta Materialia,159137-141","https://www.scopus.com/record/display.url?eid=2-s2.0-85053778863&origin=resultslist","10.1016/j.scriptamat.2018.09.033","Article","2-s2.0-85053778863","Jiangsu University| St. Petersburg State University| Northwestern University| CAS - Institute of Mechanics| Norwegian University of Science and Technology| Ufa State Aviation Technical University| Chinese Academy of Sciences| Nanjing University of Science and Technology","60007363| 60017482| 60010080| 60011040| 60019499| 60013141| 60001458| 60031888","Northwestern University| Jiangsu University| Nanjing University of Science and Technology| Institute of Mechanics Chinese Academy of Sciences| Chinese Academy of Sciences| Norges teknisk-naturvitenskapelige universitet| Ufa State Aviation Technical University| Saint Petersburg State University","Norway| China| United States| Russian Federation","2210| 2211| 2500| 2506| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Metals and Alloys| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Ultra-severe plastic deformation: Evolution of microstructure, phase transformation and hardness in immiscible magnesium-based systems","Edalati, K.| Uehiro, R.| Fujiwara, K.| Ikeda, Y.| Li, H.-W.| Sauvage, X.| Valiev, R.Z.| Akiba, E.| Tanaka, I.| Horita, Z.","10","55885177300| 57194613525| 57194609641| 55470416600| 16069093000| 6602886698| 7103235084| 7005738267| 36012301600| 7006530810","2017","Materials Science and Engineering A","3.18","82","31","2.83","5","8","Edalati, K., Uehiro, R., Fujiwara, K. and 7 more (...) (2017).Ultra-severe plastic deformation: Evolution of microstructure, phase transformation and hardness in immiscible magnesium-based systems. Materials Science and Engineering A,701158-166","https://www.scopus.com/record/display.url?eid=2-s2.0-85021242458&origin=resultslist","10.1016/j.msea.2017.06.076","Article","2-s2.0-85021242458","Kyoto University| Université de Rouen| St. Petersburg State University| CNRS| Ufa State Aviation Technical University| Kyushu University| Institut national des sciences appliquées de Rouen Normandie","60011047| 60011047| 60011001| 60011047| 60122724| 60122724| 60110505| 60032922| 60008134| 60025927| 60001458| 60031888| 60011047| 60011001","Kyushu University| Kyushu University| Kyoto University| Kyushu University| GPM - Groupe de Physique des matériaux| GPM - Groupe de Physique des matériaux| Normandie Université| Université de Rouen Normandie| CNRS Centre National de la Recherche Scientifique| Institut National Des Sciences Appliquées de Rouen Normandie| Ufa State Aviation Technical University| Saint Petersburg State University| Kyushu University| Kyoto University","Japan| France| Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Outdoor W-Band Hybrid Photonic Wireless Link Based on an Optical SFP+ Module","Rommel, S.| Rodríguez, S.| Chorchos, L.| Grakhova, E.P.| Sultanov, A.K.| Turkiewicz, J.P.| Vegas Olmos, J.J.| Tafur Monroy, I.","8","56785754800| 57188835079| 57016698700| 56586258500| 55785518000| 6602827343| 6505601246| 7003831693","2016","IEEE Photonics Technology Letters","1.73","34","31","3.11","7","7","Rommel, S., Rodríguez, S., Chorchos, L. and 5 more (...) (2016).Outdoor W-Band Hybrid Photonic Wireless Link Based on an Optical SFP+ Module. IEEE Photonics Technology Letters,28(21) 2303-2306","https://www.scopus.com/record/display.url?eid=2-s2.0-84991475055&origin=resultslist","10.1109/LPT.2016.2592326","Article","2-s2.0-84991475055","Warsaw University of Technology| Technical University of Denmark| Ufa State Aviation Technical University","60011373| 60003675| 60001458","Danmarks Tekniske Universitet| Politechnika Warszawska| Ufa State Aviation Technical University","Poland| Denmark| Russian Federation","2208| 2504| 3107","Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics","Photonics,Optical Communication,Optical Fibers","113","Radio over Fiber,Terahertz,Forward Error Correction","15535","76.774","94.821"
"Discrete breathers in alpha-uranium","Murzaev, R.T.| Babicheva, R.I.| Zhou, K.| Korznikova, E.A.| Fomin, S.Y.| Dubinko, V.I.| Dmitriev, S.V.","7","6508134063| 36547494300| 54954093200| 9939896100| 57156065200| 55885961600| 7102791521","2016","European Physical Journal B","3.84","82","31","2.78","7","8","Murzaev, R.T., Babicheva, R.I., Zhou, K. and 4 more (...) (2016).Discrete breathers in alpha-uranium. European Physical Journal B,89(7) ","https://www.scopus.com/record/display.url?eid=2-s2.0-84978910718&origin=resultslist","10.1140/epjb/e2016-70142-3","Article","2-s2.0-84978910718","National Science Center Kharkov Institute of Physics and Technology| Nanyang Technological University| Russian Academy of Sciences| Peter the Great St. Petersburg Polytechnic University| Ufa State Aviation Technical University","60028722| 60021331| 60031307| 60005510| 60001458| 60008794| 60017103","Institute for Metals Superplasticity Problems of RAS| Russian Academy of Sciences| School of Mechanical and Aerospace Engineering| Nanyang Technological University| Ufa State Aviation Technical University| National Science Center Kharkov Institute of Physics and Technology| Peter the Great St. Petersburg Polytechnic University","Singapore| Russian Federation| Ukraine","2504| 3104","Electronic, Optical and Magnetic Materials| Condensed Matter Physics","Solitons,Waves,Nonlinear Equations","235","Discrete Breathers,Intrinsic Localized Modes,Modulational Instability","6781","80.187","87.554"
"Microstructure and thermal stability of nanocrystalline Mg-Gd-Y-Zr alloy processed by high pressure torsion","Tang, L.| Zhao, Y.| Islamgaliev, R.K.| Valiev, R.Z.| Zhu, Y.T.","5","57075426500| 26323378600| 7004334546| 7103235084| 57200203137","2017","Journal of Alloys and Compounds","2.41","59","31","3.23","5","6","Tang, L., Zhao, Y., Islamgaliev, R.K. and 2 more (...) (2017).Microstructure and thermal stability of nanocrystalline Mg-Gd-Y-Zr alloy processed by high pressure torsion. Journal of Alloys and Compounds,721577-585","https://www.scopus.com/record/display.url?eid=2-s2.0-85020475249&origin=resultslist","10.1016/j.jallcom.2017.05.164","Article","2-s2.0-85020475249","St. Petersburg State University| North Carolina State University| Ufa State Aviation Technical University| Nanjing University of Science and Technology","60010080| 60001458| 60031888| 60004923","Nanjing University of Science and Technology| Ufa State Aviation Technical University| Saint Petersburg State University| NC State University","China| United States| Russian Federation","2210| 2211| 2505| 2506","Mechanical Engineering| Mechanics of Materials| Materials Chemistry| Metals and Alloys","Magnesium Alloys,Alloys,Aluminum Alloys","106","Magnesium Alloys,Precipitation Hardening,Grain Refinement","582","93.775","98.12"
"Influence of grain boundary state on electrical resistivity of ultrafine grained aluminium","Orlova, T.S.| Mavlyutov, A.M.| Bondarenko, A.S.| Kasatkin, I.A.| Murashkin, M.Y.| Valiev, R.Z.","6","7101965748| 56898980100| 56266440100| 7006964171| 6602585059| 7103235084","2016","Philosophical Magazine","4.28","109","30","2.46","7","10","Orlova, T.S., Mavlyutov, A.M., Bondarenko, A.S. and 3 more (...) (2016).Influence of grain boundary state on electrical resistivity of ultrafine grained aluminium. Philosophical Magazine,96(23) 2429-2444","https://www.scopus.com/record/display.url?eid=2-s2.0-84978171047&origin=resultslist","10.1080/14786435.2016.1204022","Article","2-s2.0-84978171047","St. Petersburg State University| RAS - Ioffe Physico Technical Institute| Russian Academy of Sciences| St. Petersburg National Research University of Information Technologies, Mechanics and Optics (ITMO)| Ufa State Aviation Technical University","60000297| 60021331| 60072485| 60031888| 60001458","Ioffe Institute| Russian Academy of Sciences| Saint Petersburg National Research University of Information Technologies, Mechanics and Optics Univ| Saint Petersburg State University| Ufa State Aviation Technical University","Russian Federation","3104","Condensed Matter Physics","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Increasing strength and ductility of magnesium alloy WE43 by equal-channel angular pressing","Martynenko, N.S.| Lukyanova, E.A.| Serebryany, V.N.| Gorshenkov, M.V.| Shchetinin, I.V.| Raab, G.I.| Dobatkin, S.V.| Estrin, Y.","8","56541417900| 57194326539| 22836205600| 37101555200| 36053563600| 7005306055| 7004085999| 7005031984","2018","Materials Science and Engineering A","3.83","85","30","3.67","3","5","Martynenko, N.S., Lukyanova, E.A., Serebryany, V.N. and 5 more (...) (2018).Increasing strength and ductility of magnesium alloy WE43 by equal-channel angular pressing. Materials Science and Engineering A,712625-629","https://www.scopus.com/record/display.url?eid=2-s2.0-85038875330&origin=resultslist","10.1016/j.msea.2017.12.026","Article","2-s2.0-85038875330","Russian Academy of Sciences| Monash University| National University of Science and Technology ""MISiS""| Ufa State Aviation Technical University","60068681| 60096185| 60068681| 60001458| 60019578","National University of Science & Technology (MISIS)| A.A.Baikov Institute of Metallurgy and Materials Science, Russian Academy of Sciences| National University of Science & Technology (MISIS)| Ufa State Aviation Technical University| Monash University","Australia| Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Magnesium Alloys,Twinning,Equal Channel Angular Pressing","204","97.456","99.672"
"Group classification of nonlinear time-fractional diffusion equation with a source term","Lukashchuk, S.Yu.| Makunin, A.V.","2","6507539053| 56453182500","2015","Applied Mathematics and Computation","1.02","15","30","2.87","10","8","Lukashchuk, S.Yu., Makunin, A.V. (2015).Group classification of nonlinear time-fractional diffusion equation with a source term. Applied Mathematics and Computation,257335-343","https://www.scopus.com/record/display.url?eid=2-s2.0-84925501863&origin=resultslist","10.1016/j.amc.2014.11.087","Article","2-s2.0-84925501863","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2604| 2605","Applied Mathematics| Computational Mathematics","Fractional,Fractional Order,Derivatives","522","Fractional Differential Equation,Lie Symmetry,Korteweg-de Vries Equation","18091","81.459","96.897"
"Highly symmetric discrete breather in a two-dimensional Morse crystal","Korznikova, E.A.| Fomin, S.Y.| Soboleva, E.G.| Dmitriev, S.V.","4","9939896100| 57156065200| 25630025900| 7102791521","2016","JETP Letters","5.03","76","29","2.39","8","10","Korznikova, E.A., Fomin, S.Y., Soboleva, E.G. and 1 more (...) (2016).Highly symmetric discrete breather in a two-dimensional Morse crystal. JETP Letters,103(4) 277-281","https://www.scopus.com/record/display.url?eid=2-s2.0-84969899020&origin=resultslist","10.1134/S0021364016040081","Article","2-s2.0-84969899020","Tomsk Polytechnic University| Russian Academy of Sciences| Ufa State Aviation Technical University","60028722| 60021331| 60001458| 60024069| 60024069","Institute for Metals Superplasticity Problems of RAS| Russian Academy of Sciences| Ufa State Aviation Technical University| Tomsk Polytechnic University| Tomsk Polytechnic University","Russian Federation","3101","Physics and Astronomy (miscellaneous)","Solitons,Waves,Nonlinear Equations","235","Discrete Breathers,Intrinsic Localized Modes,Modulational Instability","6781","80.187","87.554"
"Effect of positive and negative pulse voltages on surface properties and equivalent circuit of the plasma electrolytic oxidation process","Fatkullin, A.R.| Parfenov, E.V.| Yerokhin, A.| Lazarev, D.M.| Matthews, A.","5","56801110200| 7004501048| 6701690575| 56800672400| 7202611835","2015","Surface and Coatings Technology","2.97","94","29","1.66","10","17","Fatkullin, A.R., Parfenov, E.V., Yerokhin, A. and 2 more (...) (2015).Effect of positive and negative pulse voltages on surface properties and equivalent circuit of the plasma electrolytic oxidation process. Surface and Coatings Technology,284427-437","https://www.scopus.com/record/display.url?eid=2-s2.0-84940092693&origin=resultslist","10.1016/j.surfcoat.2015.07.075","Article","2-s2.0-84940092693","Ufa State Aviation Technical University| University of Sheffield","60001458| 60001881","Ufa State Aviation Technical University| The University of Sheffield","United Kingdom| Russian Federation","1600| 2505| 2508| 3104| 3110","General Chemistry| Materials Chemistry| Surfaces, Coatings and Films| Condensed Matter Physics| Surfaces and Interfaces","Magnesium Alloys,Alloys,Aluminum Alloys","106","Magnesium Alloys,Ceramic Coatings,Potentiodynamic Polarization","1487","93.775","98.739"
